fo_id;fo_code;fo_code_ext;fo_cb_code;fo_nincab;fo_numtub;fo_nintub;fo_type;fo_etat;fo_color;fo_reper;fo_proptyp;fo_comment;fo_creadat;fo_majdate;fo_majsrc;fo_abddate;fo_abdsrc
180030916341;FO180030916341;;CB000180030916;341;29;5;G652;OK;5;3;CST;;2015-06-02 00:00:00;;;;
180030916342;FO180030916342;;CB000180030916;342;29;6;G652;OK;6;3;CST;;2015-06-02 00:00:00;;;;
180030916343;FO180030916343;;CB000180030916;343;29;7;G652;OK;7;3;CST;;2015-06-02 00:00:00;;;;
180030916344;FO180030916344;;CB000180030916;344;29;8;G652;OK;8;3;CST;;2015-06-02 00:00:00;;;;
180030916345;FO180030916345;;CB000180030916;345;29;9;G652;OK;9;3;CST;;2015-06-02 00:00:00;;;;
180030916346;FO180030916346;;CB000180030916;346;29;10;G652;OK;10;3;CST;;2015-06-02 00:00:00;;;;
180030916347;FO180030916347;;CB000180030916;347;29;11;G652;OK;11;3;CST;;2015-06-02 00:00:00;;;;
180030916348;FO180030916348;;CB000180030916;348;29;12;G652;OK;12;3;CST;;2015-06-02 00:00:00;;;;
180030916349;FO180030916349;;CB000180030916;349;30;1;G652;OK;1;3;CST;;2015-06-02 00:00:00;;;;
180030916350;FO180030916350;;CB000180030916;350;30;2;G652;OK;2;3;CST;;2015-06-02 00:00:00;;;;
180030916351;FO180030916351;;CB000180030916;351;30;3;G652;OK;3;3;CST;;2015-06-02 00:00:00;;;;
180030916352;FO180030916352;;CB000180030916;352;30;4;G652;OK;4;3;CST;;2015-06-02 00:00:00;;;;
180030916353;FO180030916353;;CB000180030916;353;30;5;G652;OK;5;3;CST;;2015-06-02 00:00:00;;;;
180030916354;FO180030916354;;CB000180030916;354;30;6;G652;OK;6;3;CST;;2015-06-02 00:00:00;;;;
180030916355;FO180030916355;;CB000180030916;355;30;7;G652;OK;7;3;CST;;2015-06-02 00:00:00;;;;
180030916356;FO180030916356;;CB000180030916;356;30;8;G652;OK;8;3;CST;;2015-06-02 00:00:00;;;;
180030916357;FO180030916357;;CB000180030916;357;30;9;G652;OK;9;3;CST;;2015-06-02 00:00:00;;;;
180030916358;FO180030916358;;CB000180030916;358;30;10;G652;OK;10;3;CST;;2015-06-02 00:00:00;;;;
180030916359;FO180030916359;;CB000180030916;359;30;11;G652;OK;11;3;CST;;2015-06-02 00:00:00;;;;
180030916360;FO180030916360;;CB000180030916;360;30;12;G652;OK;12;3;CST;;2015-06-02 00:00:00;;;;
180030916361;FO180030916361;;CB000180030916;361;31;1;G652;OK;1;3;CST;;2015-06-02 00:00:00;;;;
180030916362;FO180030916362;;CB000180030916;362;31;2;G652;OK;2;3;CST;;2015-06-02 00:00:00;;;;
180030916363;FO180030916363;;CB000180030916;363;31;3;G652;OK;3;3;CST;;2015-06-02 00:00:00;;;;
180030916364;FO180030916364;;CB000180030916;364;31;4;G652;OK;4;3;CST;;2015-06-02 00:00:00;;;;
180030916365;FO180030916365;;CB000180030916;365;31;5;G652;OK;5;3;CST;;2015-06-02 00:00:00;;;;
180030916366;FO180030916366;;CB000180030916;366;31;6;G652;OK;6;3;CST;;2015-06-02 00:00:00;;;;
180030916367;FO180030916367;;CB000180030916;367;31;7;G652;OK;7;3;CST;;2015-06-02 00:00:00;;;;
180030916368;FO180030916368;;CB000180030916;368;31;8;G652;OK;8;3;CST;;2015-06-02 00:00:00;;;;
180030916369;FO180030916369;;CB000180030916;369;31;9;G652;OK;9;3;CST;;2015-06-02 00:00:00;;;;
180030916370;FO180030916370;;CB000180030916;370;31;10;G652;OK;10;3;CST;;2015-06-02 00:00:00;;;;
180030916371;FO180030916371;;CB000180030916;371;31;11;G652;OK;11;3;CST;;2015-06-02 00:00:00;;;;
180030916372;FO180030916372;;CB000180030916;372;31;12;G652;OK;12;3;CST;;2015-06-02 00:00:00;;;;
180030916373;FO180030916373;;CB000180030916;373;32;1;G652;OK;1;3;CST;;2015-06-02 00:00:00;;;;
180030916374;FO180030916374;;CB000180030916;374;32;2;G652;OK;2;3;CST;;2015-06-02 00:00:00;;;;
180030916375;FO180030916375;;CB000180030916;375;32;3;G652;OK;3;3;CST;;2015-06-02 00:00:00;;;;
180030916376;FO180030916376;;CB000180030916;376;32;4;G652;OK;4;3;CST;;2015-06-02 00:00:00;;;;
180030916377;FO180030916377;;CB000180030916;377;32;5;G652;OK;5;3;CST;;2015-06-02 00:00:00;;;;
180030916378;FO180030916378;;CB000180030916;378;32;6;G652;OK;6;3;CST;;2015-06-02 00:00:00;;;;
180030916379;FO180030916379;;CB000180030916;379;32;7;G652;OK;7;3;CST;;2015-06-02 00:00:00;;;;
180030916380;FO180030916380;;CB000180030916;380;32;8;G652;OK;8;3;CST;;2015-06-02 00:00:00;;;;
180030916381;FO180030916381;;CB000180030916;381;32;9;G652;OK;9;3;CST;;2015-06-02 00:00:00;;;;
180030916382;FO180030916382;;CB000180030916;382;32;10;G652;OK;10;3;CST;;2015-06-02 00:00:00;;;;
180030916383;FO180030916383;;CB000180030916;383;32;11;G652;OK;11;3;CST;;2015-06-02 00:00:00;;;;
180030916384;FO180030916384;;CB000180030916;384;32;12;G652;OK;12;3;CST;;2015-06-02 00:00:00;;;;
180030916385;FO180030916385;;CB000180030916;385;33;1;G652;OK;1;3;CST;;2015-06-02 00:00:00;;;;
180030916386;FO180030916386;;CB000180030916;386;33;2;G652;OK;2;3;CST;;2015-06-02 00:00:00;;;;
180030916387;FO180030916387;;CB000180030916;387;33;3;G652;OK;3;3;CST;;2015-06-02 00:00:00;;;;
180030916388;FO180030916388;;CB000180030916;388;33;4;G652;OK;4;3;CST;;2015-06-02 00:00:00;;;;
180030916389;FO180030916389;;CB000180030916;389;33;5;G652;OK;5;3;CST;;2015-06-02 00:00:00;;;;
180030916390;FO180030916390;;CB000180030916;390;33;6;G652;OK;6;3;CST;;2015-06-02 00:00:00;;;;
180030916391;FO180030916391;;CB000180030916;391;33;7;G652;OK;7;3;CST;;2015-06-02 00:00:00;;;;
180030916392;FO180030916392;;CB000180030916;392;33;8;G652;OK;8;3;CST;;2015-06-02 00:00:00;;;;
180030916393;FO180030916393;;CB000180030916;393;33;9;G652;OK;9;3;CST;;2015-06-02 00:00:00;;;;
180030916394;FO180030916394;;CB000180030916;394;33;10;G652;OK;10;3;CST;;2015-06-02 00:00:00;;;;
180030916395;FO180030916395;;CB000180030916;395;33;11;G652;OK;11;3;CST;;2015-06-02 00:00:00;;;;
180030916396;FO180030916396;;CB000180030916;396;33;12;G652;OK;12;3;CST;;2015-06-02 00:00:00;;;;
180030916397;FO180030916397;;CB000180030916;397;34;1;G652;OK;1;3;CST;;2015-06-02 00:00:00;;;;
180030916398;FO180030916398;;CB000180030916;398;34;2;G652;OK;2;3;CST;;2015-06-02 00:00:00;;;;
180030916399;FO180030916399;;CB000180030916;399;34;3;G652;OK;3;3;CST;;2015-06-02 00:00:00;;;;
180030916400;FO180030916400;;CB000180030916;400;34;4;G652;OK;4;3;CST;;2015-06-02 00:00:00;;;;
180030916401;FO180030916401;;CB000180030916;401;34;5;G652;OK;5;3;CST;;2015-06-02 00:00:00;;;;
180030916402;FO180030916402;;CB000180030916;402;34;6;G652;OK;6;3;CST;;2015-06-02 00:00:00;;;;
180030916403;FO180030916403;;CB000180030916;403;34;7;G652;OK;7;3;CST;;2015-06-02 00:00:00;;;;
180030916404;FO180030916404;;CB000180030916;404;34;8;G652;OK;8;3;CST;;2015-06-02 00:00:00;;;;
180030916405;FO180030916405;;CB000180030916;405;34;9;G652;OK;9;3;CST;;2015-06-02 00:00:00;;;;
180030916406;FO180030916406;;CB000180030916;406;34;10;G652;OK;10;3;CST;;2015-06-02 00:00:00;;;;
180030916407;FO180030916407;;CB000180030916;407;34;11;G652;OK;11;3;CST;;2015-06-02 00:00:00;;;;
180030916408;FO180030916408;;CB000180030916;408;34;12;G652;OK;12;3;CST;;2015-06-02 00:00:00;;;;
180030916409;FO180030916409;;CB000180030916;409;35;1;G652;OK;1;3;CST;;2015-06-02 00:00:00;;;;
180030916410;FO180030916410;;CB000180030916;410;35;2;G652;OK;2;3;CST;;2015-06-02 00:00:00;;;;
180030916411;FO180030916411;;CB000180030916;411;35;3;G652;OK;3;3;CST;;2015-06-02 00:00:00;;;;
180030916412;FO180030916412;;CB000180030916;412;35;4;G652;OK;4;3;CST;;2015-06-02 00:00:00;;;;
180030916413;FO180030916413;;CB000180030916;413;35;5;G652;OK;5;3;CST;;2015-06-02 00:00:00;;;;
180030916414;FO180030916414;;CB000180030916;414;35;6;G652;OK;6;3;CST;;2015-06-02 00:00:00;;;;
180030916415;FO180030916415;;CB000180030916;415;35;7;G652;OK;7;3;CST;;2015-06-02 00:00:00;;;;
180030916416;FO180030916416;;CB000180030916;416;35;8;G652;OK;8;3;CST;;2015-06-02 00:00:00;;;;
180030916417;FO180030916417;;CB000180030916;417;35;9;G652;OK;9;3;CST;;2015-06-02 00:00:00;;;;
180030916418;FO180030916418;;CB000180030916;418;35;10;G652;OK;10;3;CST;;2015-06-02 00:00:00;;;;
180030916419;FO180030916419;;CB000180030916;419;35;11;G652;OK;11;3;CST;;2015-06-02 00:00:00;;;;
180030916420;FO180030916420;;CB000180030916;420;35;12;G652;OK;12;3;CST;;2015-06-02 00:00:00;;;;
180030916421;FO180030916421;;CB000180030916;421;36;1;G652;OK;1;3;CST;;2015-06-02 00:00:00;;;;
180030916422;FO180030916422;;CB000180030916;422;36;2;G652;OK;2;3;CST;;2015-06-02 00:00:00;;;;
180030916423;FO180030916423;;CB000180030916;423;36;3;G652;OK;3;3;CST;;2015-06-02 00:00:00;;;;
180030916424;FO180030916424;;CB000180030916;424;36;4;G652;OK;4;3;CST;;2015-06-02 00:00:00;;;;
180030916425;FO180030916425;;CB000180030916;425;36;5;G652;OK;5;3;CST;;2015-06-02 00:00:00;;;;
180030916426;FO180030916426;;CB000180030916;426;36;6;G652;OK;6;3;CST;;2015-06-02 00:00:00;;;;
180030916427;FO180030916427;;CB000180030916;427;36;7;G652;OK;7;3;CST;;2015-06-02 00:00:00;;;;
180030916428;FO180030916428;;CB000180030916;428;36;8;G652;OK;8;3;CST;;2015-06-02 00:00:00;;;;
180030916429;FO180030916429;;CB000180030916;429;36;9;G652;OK;9;3;CST;;2015-06-02 00:00:00;;;;
180030916430;FO180030916430;;CB000180030916;430;36;10;G652;OK;10;3;CST;;2015-06-02 00:00:00;;;;
180030916431;FO180030916431;;CB000180030916;431;36;11;G652;OK;11;3;CST;;2015-06-02 00:00:00;;;;
180030916432;FO180030916432;;CB000180030916;432;36;12;G652;OK;12;3;CST;;2015-06-02 00:00:00;;;;
180030916433;FO180030916433;;CB000180030916;433;37;1;G652;OK;1;4;CST;;2015-06-02 00:00:00;;;;
180030916434;FO180030916434;;CB000180030916;434;37;2;G652;OK;2;4;CST;;2015-06-02 00:00:00;;;;
180030916435;FO180030916435;;CB000180030916;435;37;3;G652;OK;3;4;CST;;2015-06-02 00:00:00;;;;
180030916436;FO180030916436;;CB000180030916;436;37;4;G652;OK;4;4;CST;;2015-06-02 00:00:00;;;;
180030916437;FO180030916437;;CB000180030916;437;37;5;G652;OK;5;4;CST;;2015-06-02 00:00:00;;;;
180030916438;FO180030916438;;CB000180030916;438;37;6;G652;OK;6;4;CST;;2015-06-02 00:00:00;;;;
180030916439;FO180030916439;;CB000180030916;439;37;7;G652;OK;7;4;CST;;2015-06-02 00:00:00;;;;
180030916440;FO180030916440;;CB000180030916;440;37;8;G652;OK;8;4;CST;;2015-06-02 00:00:00;;;;
180030916441;FO180030916441;;CB000180030916;441;37;9;G652;OK;9;4;CST;;2015-06-02 00:00:00;;;;
180030916442;FO180030916442;;CB000180030916;442;37;10;G652;OK;10;4;CST;;2015-06-02 00:00:00;;;;
180030916443;FO180030916443;;CB000180030916;443;37;11;G652;OK;11;4;CST;;2015-06-02 00:00:00;;;;
180030916444;FO180030916444;;CB000180030916;444;37;12;G652;OK;12;4;CST;;2015-06-02 00:00:00;;;;
180030916445;FO180030916445;;CB000180030916;445;38;1;G652;OK;1;4;CST;;2015-06-02 00:00:00;;;;
180030916446;FO180030916446;;CB000180030916;446;38;2;G652;OK;2;4;CST;;2015-06-02 00:00:00;;;;
180030916447;FO180030916447;;CB000180030916;447;38;3;G652;OK;3;4;CST;;2015-06-02 00:00:00;;;;
180030916448;FO180030916448;;CB000180030916;448;38;4;G652;OK;4;4;CST;;2015-06-02 00:00:00;;;;
180030916449;FO180030916449;;CB000180030916;449;38;5;G652;OK;5;4;CST;;2015-06-02 00:00:00;;;;
180030916450;FO180030916450;;CB000180030916;450;38;6;G652;OK;6;4;CST;;2015-06-02 00:00:00;;;;
180030916451;FO180030916451;;CB000180030916;451;38;7;G652;OK;7;4;CST;;2015-06-02 00:00:00;;;;
180030916452;FO180030916452;;CB000180030916;452;38;8;G652;OK;8;4;CST;;2015-06-02 00:00:00;;;;
180030916453;FO180030916453;;CB000180030916;453;38;9;G652;OK;9;4;CST;;2015-06-02 00:00:00;;;;
180030916454;FO180030916454;;CB000180030916;454;38;10;G652;OK;10;4;CST;;2015-06-02 00:00:00;;;;
180030916455;FO180030916455;;CB000180030916;455;38;11;G652;OK;11;4;CST;;2015-06-02 00:00:00;;;;
180030916456;FO180030916456;;CB000180030916;456;38;12;G652;OK;12;4;CST;;2015-06-02 00:00:00;;;;
180030916457;FO180030916457;;CB000180030916;457;39;1;G652;OK;1;4;CST;;2015-06-02 00:00:00;;;;
180030916458;FO180030916458;;CB000180030916;458;39;2;G652;OK;2;4;CST;;2015-06-02 00:00:00;;;;
180030916459;FO180030916459;;CB000180030916;459;39;3;G652;OK;3;4;CST;;2015-06-02 00:00:00;;;;
180030916460;FO180030916460;;CB000180030916;460;39;4;G652;OK;4;4;CST;;2015-06-02 00:00:00;;;;
180030916461;FO180030916461;;CB000180030916;461;39;5;G652;OK;5;4;CST;;2015-06-02 00:00:00;;;;
180030916462;FO180030916462;;CB000180030916;462;39;6;G652;OK;6;4;CST;;2015-06-02 00:00:00;;;;
180030916463;FO180030916463;;CB000180030916;463;39;7;G652;OK;7;4;CST;;2015-06-02 00:00:00;;;;
180030916464;FO180030916464;;CB000180030916;464;39;8;G652;OK;8;4;CST;;2015-06-02 00:00:00;;;;
180030916465;FO180030916465;;CB000180030916;465;39;9;G652;OK;9;4;CST;;2015-06-02 00:00:00;;;;
180030916466;FO180030916466;;CB000180030916;466;39;10;G652;OK;10;4;CST;;2015-06-02 00:00:00;;;;
180030916467;FO180030916467;;CB000180030916;467;39;11;G652;OK;11;4;CST;;2015-06-02 00:00:00;;;;
180030916468;FO180030916468;;CB000180030916;468;39;12;G652;OK;12;4;CST;;2015-06-02 00:00:00;;;;
180030916469;FO180030916469;;CB000180030916;469;40;1;G652;OK;1;4;CST;;2015-06-02 00:00:00;;;;
180030916470;FO180030916470;;CB000180030916;470;40;2;G652;OK;2;4;CST;;2015-06-02 00:00:00;;;;
180030916471;FO180030916471;;CB000180030916;471;40;3;G652;OK;3;4;CST;;2015-06-02 00:00:00;;;;
180030916472;FO180030916472;;CB000180030916;472;40;4;G652;OK;4;4;CST;;2015-06-02 00:00:00;;;;
180030916473;FO180030916473;;CB000180030916;473;40;5;G652;OK;5;4;CST;;2015-06-02 00:00:00;;;;
180030916474;FO180030916474;;CB000180030916;474;40;6;G652;OK;6;4;CST;;2015-06-02 00:00:00;;;;
180030916475;FO180030916475;;CB000180030916;475;40;7;G652;OK;7;4;CST;;2015-06-02 00:00:00;;;;
180030916476;FO180030916476;;CB000180030916;476;40;8;G652;OK;8;4;CST;;2015-06-02 00:00:00;;;;
180030916477;FO180030916477;;CB000180030916;477;40;9;G652;OK;9;4;CST;;2015-06-02 00:00:00;;;;
180030916478;FO180030916478;;CB000180030916;478;40;10;G652;OK;10;4;CST;;2015-06-02 00:00:00;;;;
180030916479;FO180030916479;;CB000180030916;479;40;11;G652;OK;11;4;CST;;2015-06-02 00:00:00;;;;
180030916480;FO180030916480;;CB000180030916;480;40;12;G652;OK;12;4;CST;;2015-06-02 00:00:00;;;;
180030916481;FO180030916481;;CB000180030916;481;41;1;G652;OK;1;4;CST;;2015-06-02 00:00:00;;;;
180030916482;FO180030916482;;CB000180030916;482;41;2;G652;OK;2;4;CST;;2015-06-02 00:00:00;;;;
180030916483;FO180030916483;;CB000180030916;483;41;3;G652;OK;3;4;CST;;2015-06-02 00:00:00;;;;
180030916484;FO180030916484;;CB000180030916;484;41;4;G652;OK;4;4;CST;;2015-06-02 00:00:00;;;;
180030916485;FO180030916485;;CB000180030916;485;41;5;G652;OK;5;4;CST;;2015-06-02 00:00:00;;;;
180030916486;FO180030916486;;CB000180030916;486;41;6;G652;OK;6;4;CST;;2015-06-02 00:00:00;;;;
180030916487;FO180030916487;;CB000180030916;487;41;7;G652;OK;7;4;CST;;2015-06-02 00:00:00;;;;
180030916488;FO180030916488;;CB000180030916;488;41;8;G652;OK;8;4;CST;;2015-06-02 00:00:00;;;;
180030916489;FO180030916489;;CB000180030916;489;41;9;G652;OK;9;4;CST;;2015-06-02 00:00:00;;;;
180030916490;FO180030916490;;CB000180030916;490;41;10;G652;OK;10;4;CST;;2015-06-02 00:00:00;;;;
180030916491;FO180030916491;;CB000180030916;491;41;11;G652;OK;11;4;CST;;2015-06-02 00:00:00;;;;
180030916492;FO180030916492;;CB000180030916;492;41;12;G652;OK;12;4;CST;;2015-06-02 00:00:00;;;;
180030916493;FO180030916493;;CB000180030916;493;42;1;G652;OK;1;4;CST;;2015-06-02 00:00:00;;;;
180030916494;FO180030916494;;CB000180030916;494;42;2;G652;OK;2;4;CST;;2015-06-02 00:00:00;;;;
180030916495;FO180030916495;;CB000180030916;495;42;3;G652;OK;3;4;CST;;2015-06-02 00:00:00;;;;
180030916496;FO180030916496;;CB000180030916;496;42;4;G652;OK;4;4;CST;;2015-06-02 00:00:00;;;;
180030916497;FO180030916497;;CB000180030916;497;42;5;G652;OK;5;4;CST;;2015-06-02 00:00:00;;;;
180030916498;FO180030916498;;CB000180030916;498;42;6;G652;OK;6;4;CST;;2015-06-02 00:00:00;;;;
180030916499;FO180030916499;;CB000180030916;499;42;7;G652;OK;7;4;CST;;2015-06-02 00:00:00;;;;
180030916500;FO180030916500;;CB000180030916;500;42;8;G652;OK;8;4;CST;;2015-06-02 00:00:00;;;;
180030916501;FO180030916501;;CB000180030916;501;42;9;G652;OK;9;4;CST;;2015-06-02 00:00:00;;;;
180030916502;FO180030916502;;CB000180030916;502;42;10;G652;OK;10;4;CST;;2015-06-02 00:00:00;;;;
180030916503;FO180030916503;;CB000180030916;503;42;11;G652;OK;11;4;CST;;2015-06-02 00:00:00;;;;
180030916504;FO180030916504;;CB000180030916;504;42;12;G652;OK;12;4;CST;;2015-06-02 00:00:00;;;;
180030916505;FO180030916505;;CB000180030916;505;43;1;G652;OK;1;4;CST;;2015-06-02 00:00:00;;;;
180030916506;FO180030916506;;CB000180030916;506;43;2;G652;OK;2;4;CST;;2015-06-02 00:00:00;;;;
180030916507;FO180030916507;;CB000180030916;507;43;3;G652;OK;3;4;CST;;2015-06-02 00:00:00;;;;
180030916508;FO180030916508;;CB000180030916;508;43;4;G652;OK;4;4;CST;;2015-06-02 00:00:00;;;;
180030916509;FO180030916509;;CB000180030916;509;43;5;G652;OK;5;4;CST;;2015-06-02 00:00:00;;;;
180030916510;FO180030916510;;CB000180030916;510;43;6;G652;OK;6;4;CST;;2015-06-02 00:00:00;;;;
180030916511;FO180030916511;;CB000180030916;511;43;7;G652;OK;7;4;CST;;2015-06-02 00:00:00;;;;
180030916512;FO180030916512;;CB000180030916;512;43;8;G652;OK;8;4;CST;;2015-06-02 00:00:00;;;;
180030916513;FO180030916513;;CB000180030916;513;43;9;G652;OK;9;4;CST;;2015-06-02 00:00:00;;;;
180030916514;FO180030916514;;CB000180030916;514;43;10;G652;OK;10;4;CST;;2015-06-02 00:00:00;;;;
180030916515;FO180030916515;;CB000180030916;515;43;11;G652;OK;11;4;CST;;2015-06-02 00:00:00;;;;
180030916516;FO180030916516;;CB000180030916;516;43;12;G652;OK;12;4;CST;;2015-06-02 00:00:00;;;;
180030916517;FO180030916517;;CB000180030916;517;44;1;G652;OK;1;4;CST;;2015-06-02 00:00:00;;;;
180030916518;FO180030916518;;CB000180030916;518;44;2;G652;OK;2;4;CST;;2015-06-02 00:00:00;;;;
180030916519;FO180030916519;;CB000180030916;519;44;3;G652;OK;3;4;CST;;2015-06-02 00:00:00;;;;
180030916520;FO180030916520;;CB000180030916;520;44;4;G652;OK;4;4;CST;;2015-06-02 00:00:00;;;;
180030916521;FO180030916521;;CB000180030916;521;44;5;G652;OK;5;4;CST;;2015-06-02 00:00:00;;;;
180030916522;FO180030916522;;CB000180030916;522;44;6;G652;OK;6;4;CST;;2015-06-02 00:00:00;;;;
180030916523;FO180030916523;;CB000180030916;523;44;7;G652;OK;7;4;CST;;2015-06-02 00:00:00;;;;
180030916524;FO180030916524;;CB000180030916;524;44;8;G652;OK;8;4;CST;;2015-06-02 00:00:00;;;;
180030916525;FO180030916525;;CB000180030916;525;44;9;G652;OK;9;4;CST;;2015-06-02 00:00:00;;;;
180030916526;FO180030916526;;CB000180030916;526;44;10;G652;OK;10;4;CST;;2015-06-02 00:00:00;;;;
180030916527;FO180030916527;;CB000180030916;527;44;11;G652;OK;11;4;CST;;2015-06-02 00:00:00;;;;
180030916528;FO180030916528;;CB000180030916;528;44;12;G652;OK;12;4;CST;;2015-06-02 00:00:00;;;;
180030916529;FO180030916529;;CB000180030916;529;45;1;G652;OK;1;4;CST;;2015-06-02 00:00:00;;;;
180030916530;FO180030916530;;CB000180030916;530;45;2;G652;OK;2;4;CST;;2015-06-02 00:00:00;;;;
180030916531;FO180030916531;;CB000180030916;531;45;3;G652;OK;3;4;CST;;2015-06-02 00:00:00;;;;
180030916532;FO180030916532;;CB000180030916;532;45;4;G652;OK;4;4;CST;;2015-06-02 00:00:00;;;;
180030916533;FO180030916533;;CB000180030916;533;45;5;G652;OK;5;4;CST;;2015-06-02 00:00:00;;;;
180030916534;FO180030916534;;CB000180030916;534;45;6;G652;OK;6;4;CST;;2015-06-02 00:00:00;;;;
180030916535;FO180030916535;;CB000180030916;535;45;7;G652;OK;7;4;CST;;2015-06-02 00:00:00;;;;
180030916536;FO180030916536;;CB000180030916;536;45;8;G652;OK;8;4;CST;;2015-06-02 00:00:00;;;;
180030916537;FO180030916537;;CB000180030916;537;45;9;G652;OK;9;4;CST;;2015-06-02 00:00:00;;;;
180030916538;FO180030916538;;CB000180030916;538;45;10;G652;OK;10;4;CST;;2015-06-02 00:00:00;;;;
180030916539;FO180030916539;;CB000180030916;539;45;11;G652;OK;11;4;CST;;2015-06-02 00:00:00;;;;
180030916540;FO180030916540;;CB000180030916;540;45;12;G652;OK;12;4;CST;;2015-06-02 00:00:00;;;;
180030916541;FO180030916541;;CB000180030916;541;46;1;G652;OK;1;4;CST;;2015-06-02 00:00:00;;;;
180030916542;FO180030916542;;CB000180030916;542;46;2;G652;OK;2;4;CST;;2015-06-02 00:00:00;;;;
180030916543;FO180030916543;;CB000180030916;543;46;3;G652;OK;3;4;CST;;2015-06-02 00:00:00;;;;
180030916544;FO180030916544;;CB000180030916;544;46;4;G652;OK;4;4;CST;;2015-06-02 00:00:00;;;;
180030916545;FO180030916545;;CB000180030916;545;46;5;G652;OK;5;4;CST;;2015-06-02 00:00:00;;;;
180030916546;FO180030916546;;CB000180030916;546;46;6;G652;OK;6;4;CST;;2015-06-02 00:00:00;;;;
180030916547;FO180030916547;;CB000180030916;547;46;7;G652;OK;7;4;CST;;2015-06-02 00:00:00;;;;
180030916548;FO180030916548;;CB000180030916;548;46;8;G652;OK;8;4;CST;;2015-06-02 00:00:00;;;;
180030916549;FO180030916549;;CB000180030916;549;46;9;G652;OK;9;4;CST;;2015-06-02 00:00:00;;;;
180030916550;FO180030916550;;CB000180030916;550;46;10;G652;OK;10;4;CST;;2015-06-02 00:00:00;;;;
180030916551;FO180030916551;;CB000180030916;551;46;11;G652;OK;11;4;CST;;2015-06-02 00:00:00;;;;
180030916552;FO180030916552;;CB000180030916;552;46;12;G652;OK;12;4;CST;;2015-06-02 00:00:00;;;;
180030916553;FO180030916553;;CB000180030916;553;47;1;G652;OK;1;4;CST;;2015-06-02 00:00:00;;;;
180030916554;FO180030916554;;CB000180030916;554;47;2;G652;OK;2;4;CST;;2015-06-02 00:00:00;;;;
180030916555;FO180030916555;;CB000180030916;555;47;3;G652;OK;3;4;CST;;2015-06-02 00:00:00;;;;
180030916556;FO180030916556;;CB000180030916;556;47;4;G652;OK;4;4;CST;;2015-06-02 00:00:00;;;;
180030916557;FO180030916557;;CB000180030916;557;47;5;G652;OK;5;4;CST;;2015-06-02 00:00:00;;;;
180030916558;FO180030916558;;CB000180030916;558;47;6;G652;OK;6;4;CST;;2015-06-02 00:00:00;;;;
180030916559;FO180030916559;;CB000180030916;559;47;7;G652;OK;7;4;CST;;2015-06-02 00:00:00;;;;
180030916560;FO180030916560;;CB000180030916;560;47;8;G652;OK;8;4;CST;;2015-06-02 00:00:00;;;;
180030916561;FO180030916561;;CB000180030916;561;47;9;G652;OK;9;4;CST;;2015-06-02 00:00:00;;;;
180030916562;FO180030916562;;CB000180030916;562;47;10;G652;OK;10;4;CST;;2015-06-02 00:00:00;;;;
180030916563;FO180030916563;;CB000180030916;563;47;11;G652;OK;11;4;CST;;2015-06-02 00:00:00;;;;
180030916564;FO180030916564;;CB000180030916;564;47;12;G652;OK;12;4;CST;;2015-06-02 00:00:00;;;;
180030916565;FO180030916565;;CB000180030916;565;48;1;G652;OK;1;4;CST;;2015-06-02 00:00:00;;;;
180030916566;FO180030916566;;CB000180030916;566;48;2;G652;OK;2;4;CST;;2015-06-02 00:00:00;;;;
180030916567;FO180030916567;;CB000180030916;567;48;3;G652;OK;3;4;CST;;2015-06-02 00:00:00;;;;
180030916568;FO180030916568;;CB000180030916;568;48;4;G652;OK;4;4;CST;;2015-06-02 00:00:00;;;;
180030916569;FO180030916569;;CB000180030916;569;48;5;G652;OK;5;4;CST;;2015-06-02 00:00:00;;;;
180030916570;FO180030916570;;CB000180030916;570;48;6;G652;OK;6;4;CST;;2015-06-02 00:00:00;;;;
180030916571;FO180030916571;;CB000180030916;571;48;7;G652;OK;7;4;CST;;2015-06-02 00:00:00;;;;
180030916572;FO180030916572;;CB000180030916;572;48;8;G652;OK;8;4;CST;;2015-06-02 00:00:00;;;;
180030916573;FO180030916573;;CB000180030916;573;48;9;G652;OK;9;4;CST;;2015-06-02 00:00:00;;;;
180030916574;FO180030916574;;CB000180030916;574;48;10;G652;OK;10;4;CST;;2015-06-02 00:00:00;;;;
180030916575;FO180030916575;;CB000180030916;575;48;11;G652;OK;11;4;CST;;2015-06-02 00:00:00;;;;
180030916576;FO180030916576;;CB000180030916;576;48;12;G652;OK;12;4;CST;;2015-06-02 00:00:00;;;;
180030975001;FO180030975001;;CB000180030975;1;1;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
180030975002;FO180030975002;;CB000180030975;2;1;2;G657;OK;2;1;CST;;2015-06-02 00:00:00;;;;
180030975003;FO180030975003;;CB000180030975;3;1;3;G657;OK;3;1;CST;;2015-06-02 00:00:00;;;;
180030975004;FO180030975004;;CB000180030975;4;1;4;G657;OK;4;1;CST;;2015-06-02 00:00:00;;;;
180030975005;FO180030975005;;CB000180030975;5;1;5;G657;OK;5;1;CST;;2015-06-02 00:00:00;;;;
180030975006;FO180030975006;;CB000180030975;6;1;6;G657;OK;6;1;CST;;2015-06-02 00:00:00;;;;
180030975007;FO180030975007;;CB000180030975;7;2;1;G657;OK;1;1;CST;;2015-06-02 00:00:00;;;;
